train_number,train_name,source_station,destination_station,capacity,month,season,demand_multiplier,estimated_passengers,occupancy_rate,waitlist_count,crowd_level
20493,Madurai Chandigarh SF Exp,Madurai,Chandigarh,1500,12,Winter,1.2,1806,1.204,183,Overcrowded
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,1,Winter,1.05,1446,0.964,0,High
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,2,Winter,0.9,1198,0.799,0,Moderate
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,3,Summer,1.25,1900,1.267,240,Overcrowded
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,4,Summer,1.1,1494,0.996,0,High
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,6,Monsoon,0.85,1249,0.833,0,Moderate
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,7,Monsoon,0.8,1086,0.724,0,Moderate
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,8,Monsoon,0.9,1198,0.799,0,Moderate
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,9,Post-Monsoon,1.0,1315,0.877,0,Moderate
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,10,Post-Monsoon,1.3,1945,1.297,267,Overcrowded
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
20494,Chandigarh Madurai SF Exp,Chandigarh,Madurai,1500,12,Winter,1.2,1804,1.203,182,Overcrowded
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,1,Winter,1.05,1575,1.05,45,Overcrowded
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,2,Winter,0.9,1222,0.815,0,Moderate
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,3,Summer,1.25,1891,1.261,234,Overcrowded
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,4,Summer,1.1,1657,1.105,94,Overcrowded
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,5,Summer,1.4,1977,1.318,286,Overcrowded
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,6,Monsoon,0.85,1201,0.801,0,Moderate
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,7,Monsoon,0.8,1129,0.753,0,Moderate
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,8,Monsoon,0.9,1264,0.843,0,Moderate
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,9,Post-Monsoon,1.0,1423,0.949,0,High
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,10,Post-Monsoon,1.3,1755,1.17,152,Overcrowded
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
22631,Anuvrat AC SF Exp,Madurai,Bikaner,1500,12,Winter,1.2,1724,1.15,134,Overcrowded
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,1,Winter,1.05,1425,0.95,0,High
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,2,Winter,0.9,1362,0.908,0,High
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,3,Summer,1.25,1884,1.256,230,Overcrowded
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,4,Summer,1.1,1554,1.036,32,High
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,5,Summer,1.4,1978,1.319,287,Overcrowded
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,6,Monsoon,0.85,1200,0.8,0,Moderate
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,7,Monsoon,0.8,1125,0.75,0,Moderate
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,8,Monsoon,0.9,1281,0.854,0,Moderate
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,9,Post-Monsoon,1.0,1350,0.9,0,High
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,10,Post-Monsoon,1.3,1863,1.242,217,Overcrowded
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
22632,Anuvrat AC SF Exp,Bikaner,Madurai,1500,12,Winter,1.2,1724,1.15,134,Overcrowded
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,1,Winter,1.05,1390,0.927,0,High
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,2,Winter,0.9,1332,0.888,0,Moderate
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,3,Summer,1.25,1875,1.25,225,Overcrowded
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,4,Summer,1.1,1489,0.993,0,High
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,5,Summer,1.4,1926,1.284,255,Overcrowded
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,6,Monsoon,0.85,1213,0.809,0,Moderate
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,7,Monsoon,0.8,1230,0.82,0,Moderate
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,8,Monsoon,0.9,1233,0.822,0,Moderate
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,9,Post-Monsoon,1.0,1429,0.953,0,High
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,10,Post-Monsoon,1.3,1993,1.329,296,Overcrowded
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
22669,Ernakulam Patna SF Exp,Ernakulam Jn,Patna,1500,12,Winter,1.2,1608,1.072,64,Overcrowded
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,1,Winter,1.05,1554,1.036,32,High
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,2,Winter,0.9,1350,0.9,0,High
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,3,Summer,1.25,1691,1.128,115,Overcrowded
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,4,Summer,1.1,1513,1.009,8,High
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,5,Summer,1.4,1999,1.333,299,Overcrowded
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,6,Monsoon,0.85,1308,0.872,0,Moderate
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,7,Monsoon,0.8,1095,0.73,0,Moderate
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,8,Monsoon,0.9,1287,0.858,0,Moderate
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,9,Post-Monsoon,1.0,1533,1.022,19,High
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,10,Post-Monsoon,1.3,1842,1.228,205,Overcrowded
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,11,Post-Monsoon,1.45,1942,1.295,265,Overcrowded
22670,Patna Ernakulam SF Exp,Patna,Ernakulam Jn,1500,12,Winter,1.2,1686,1.124,111,Overcrowded
12577,Bagmati Exp,Darbhanga,Mysuru,1500,1,Winter,1.05,1587,1.058,52,Overcrowded
12577,Bagmati Exp,Darbhanga,Mysuru,1500,2,Winter,0.9,1264,0.843,0,Moderate
12577,Bagmati Exp,Darbhanga,Mysuru,1500,3,Summer,1.25,1857,1.238,214,Overcrowded
12577,Bagmati Exp,Darbhanga,Mysuru,1500,4,Summer,1.1,1471,0.981,0,High
12577,Bagmati Exp,Darbhanga,Mysuru,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
12577,Bagmati Exp,Darbhanga,Mysuru,1500,6,Monsoon,0.85,1140,0.76,0,Moderate
12577,Bagmati Exp,Darbhanga,Mysuru,1500,7,Monsoon,0.8,1113,0.742,0,Moderate
12577,Bagmati Exp,Darbhanga,Mysuru,1500,8,Monsoon,0.9,1239,0.826,0,Moderate
12577,Bagmati Exp,Darbhanga,Mysuru,1500,9,Post-Monsoon,1.0,1353,0.902,0,High
12577,Bagmati Exp,Darbhanga,Mysuru,1500,10,Post-Monsoon,1.3,1839,1.226,203,Overcrowded
12577,Bagmati Exp,Darbhanga,Mysuru,1500,11,Post-Monsoon,1.45,1974,1.316,284,Overcrowded
12577,Bagmati Exp,Darbhanga,Mysuru,1500,12,Winter,1.2,1599,1.066,59,Overcrowded
12578,Bagmati Exp,Mysuru,Darbhanga,1500,1,Winter,1.05,1476,0.984,0,High
12578,Bagmati Exp,Mysuru,Darbhanga,1500,2,Winter,0.9,1336,0.891,0,Moderate
12578,Bagmati Exp,Mysuru,Darbhanga,1500,3,Summer,1.25,1672,1.115,103,Overcrowded
12578,Bagmati Exp,Mysuru,Darbhanga,1500,4,Summer,1.1,1656,1.104,93,Overcrowded
12578,Bagmati Exp,Mysuru,Darbhanga,1500,5,Summer,1.4,1876,1.251,225,Overcrowded
12578,Bagmati Exp,Mysuru,Darbhanga,1500,6,Monsoon,0.85,1182,0.788,0,Moderate
12578,Bagmati Exp,Mysuru,Darbhanga,1500,7,Monsoon,0.8,1101,0.734,0,Moderate
12578,Bagmati Exp,Mysuru,Darbhanga,1500,8,Monsoon,0.9,1218,0.812,0,Moderate
12578,Bagmati Exp,Mysuru,Darbhanga,1500,9,Post-Monsoon,1.0,1414,0.943,0,High
12578,Bagmati Exp,Mysuru,Darbhanga,1500,10,Post-Monsoon,1.3,1770,1.18,161,Overcrowded
12578,Bagmati Exp,Mysuru,Darbhanga,1500,11,Post-Monsoon,1.45,1932,1.288,259,Overcrowded
12578,Bagmati Exp,Mysuru,Darbhanga,1500,12,Winter,1.2,1797,1.198,178,Overcrowded
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,1,Winter,1.05,1570,1.047,42,High
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,2,Winter,0.9,1378,0.919,0,High
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,3,Summer,1.25,1759,1.173,155,Overcrowded
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,4,Summer,1.1,1542,1.028,25,High
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,5,Summer,1.4,1854,1.236,212,Overcrowded
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,6,Monsoon,0.85,1285,0.857,0,Moderate
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,7,Monsoon,0.8,1108,0.739,0,Moderate
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,8,Monsoon,0.9,1266,0.844,0,Moderate
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,9,Post-Monsoon,1.0,1423,0.949,0,High
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,10,Post-Monsoon,1.3,1822,1.215,193,Overcrowded
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,11,Post-Monsoon,1.45,1966,1.311,279,Overcrowded
12644,Hazrat Nizamuddin Thiruvananthapuram Ctrl SF,Hazrat Nizamuddin,Thiruvananthapuram,1500,12,Winter,1.2,1657,1.105,94,Overcrowded
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,1,Winter,1.05,1509,1.006,5,High
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,2,Winter,0.9,1347,0.898,0,Moderate
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,3,Summer,1.25,1915,1.277,249,Overcrowded
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,4,Summer,1.1,1549,1.033,29,High
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,5,Summer,1.4,1963,1.309,278,Overcrowded
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,6,Monsoon,0.85,1125,0.75,0,Moderate
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,7,Monsoon,0.8,1209,0.806,0,Moderate
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,8,Monsoon,0.9,1246,0.831,0,Moderate
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,9,Post-Monsoon,1.0,1407,0.938,0,High
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,10,Post-Monsoon,1.3,1849,1.233,209,Overcrowded
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
12643,Thiruvananthapuram Ctrl Hazrat Nizamuddin SF,Thiruvananthapuram,Hazrat Nizamuddin,1500,12,Winter,1.2,1627,1.085,76,Overcrowded
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,1,Winter,1.05,1489,0.993,0,High
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,2,Winter,0.9,1224,0.816,0,Moderate
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,3,Summer,1.25,1642,1.095,85,Overcrowded
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,4,Summer,1.1,1630,1.087,78,Overcrowded
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,6,Monsoon,0.85,1222,0.815,0,Moderate
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,7,Monsoon,0.8,1171,0.781,0,Moderate
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,8,Monsoon,0.9,1381,0.921,0,High
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,9,Post-Monsoon,1.0,1429,0.953,0,High
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,10,Post-Monsoon,1.3,1821,1.214,192,Overcrowded
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,11,Post-Monsoon,1.45,2014,1.343,308,Overcrowded
22705,Tirupati Jammu Tawi Humsafar Exp,Tirupati,Jammu Tawi,1500,12,Winter,1.2,1752,1.168,151,Overcrowded
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,1,Winter,1.05,1428,0.952,0,High
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,2,Winter,0.9,1183,0.789,0,Moderate
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,3,Summer,1.25,1852,1.235,211,Overcrowded
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,4,Summer,1.1,1656,1.104,93,Overcrowded
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,5,Summer,1.4,2013,1.342,307,Overcrowded
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,6,Monsoon,0.85,1243,0.829,0,Moderate
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,7,Monsoon,0.8,1228,0.819,0,Moderate
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,8,Monsoon,0.9,1285,0.857,0,Moderate
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,9,Post-Monsoon,1.0,1401,0.934,0,High
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,10,Post-Monsoon,1.3,1806,1.204,183,Overcrowded
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
22706,Jammu Tawi Tirupati Humsafar Exp,Jammu Tawi,Tirupati,1500,12,Winter,1.2,1611,1.074,66,Overcrowded
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,1,Winter,1.05,1504,1.003,2,High
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,2,Winter,0.9,1294,0.863,0,Moderate
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,3,Summer,1.25,1797,1.198,178,Overcrowded
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,4,Summer,1.1,1645,1.097,87,Overcrowded
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,6,Monsoon,0.85,1197,0.798,0,Moderate
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,7,Monsoon,0.8,1122,0.748,0,Moderate
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,8,Monsoon,0.9,1192,0.795,0,Moderate
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,9,Post-Monsoon,1.0,1512,1.008,7,High
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,10,Post-Monsoon,1.3,1800,1.2,179,Overcrowded
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
12641,Thirukkural SF Exp,Kanyakumari,Hazrat Nizamuddin,1500,12,Winter,1.2,1708,1.139,125,Overcrowded
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,1,Winter,1.05,1509,1.006,5,High
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,2,Winter,0.9,1294,0.863,0,Moderate
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,3,Summer,1.25,1870,1.247,222,Overcrowded
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,4,Summer,1.1,1686,1.124,111,Overcrowded
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,5,Summer,1.4,1971,1.314,282,Overcrowded
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,6,Monsoon,0.85,1192,0.795,0,Moderate
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,7,Monsoon,0.8,1059,0.706,0,Moderate
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,8,Monsoon,0.9,1360,0.907,0,High
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,9,Post-Monsoon,1.0,1384,0.923,0,High
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,10,Post-Monsoon,1.3,1830,1.22,197,Overcrowded
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
12642,Thirukkural SF Exp,Hazrat Nizamuddin,Kanyakumari,1500,12,Winter,1.2,1681,1.121,108,Overcrowded
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,1,Winter,1.05,1549,1.033,29,High
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,2,Winter,0.9,1329,0.886,0,Moderate
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,3,Summer,1.25,1715,1.144,129,Overcrowded
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,4,Summer,1.1,1635,1.09,81,Overcrowded
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,6,Monsoon,0.85,1198,0.799,0,Moderate
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,7,Monsoon,0.8,1200,0.8,0,Moderate
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,8,Monsoon,0.9,1344,0.896,0,Moderate
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,9,Post-Monsoon,1.0,1479,0.986,0,High
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,10,Post-Monsoon,1.3,1962,1.308,277,Overcrowded
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15934,Amritsar New Tinsukia Exp,Amritsar,New Tinsukia,1500,12,Winter,1.2,1795,1.197,177,Overcrowded
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,1,Winter,1.05,1431,0.954,0,High
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,2,Winter,0.9,1329,0.886,0,Moderate
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,3,Summer,1.25,1846,1.231,207,Overcrowded
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,4,Summer,1.1,1509,1.006,5,High
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,5,Summer,1.4,2025,1.35,315,Overcrowded
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,6,Monsoon,0.85,1293,0.862,0,Moderate
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,7,Monsoon,0.8,1128,0.752,0,Moderate
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,8,Monsoon,0.9,1350,0.9,0,High
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,9,Post-Monsoon,1.0,1494,0.996,0,High
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,10,Post-Monsoon,1.3,1923,1.282,253,Overcrowded
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,11,Post-Monsoon,1.45,2025,1.35,315,Overcrowded
15933,New Tinsukia Amritsar Exp,New Tinsukia,Amritsar,1500,12,Winter,1.2,1703,1.136,122,Overcrowded
